Min,Max,Median,Mean,Point_id
0.21787709,0.82114804,0.6544962,0.59862316,34802604
0.69101745,0.7776799,0.74777895,0.7452245,34802752
0.13511391,0.28887746,0.15053435,0.17010197,34802820
0.2853351,0.6516383,0.3199862,0.36210492,34803774
0.41634807,0.87884367,0.86056,0.8315437,34822134
0.59503895,0.89469063,0.85602,0.8397825,34822142
0.5812646,0.8782026,0.82797825,0.8228033,34822164
0.27126357,0.39064747,0.31185418,0.31169266,34822350
0.16536158,0.2039502,0.18604651,0.18632583,34823214
0.16951199,0.21911235,0.19387932,0.19281727,34842090
0.09262458,0.2018749,0.15107308,0.15216236,34842570
0.3438551,0.4727833,0.4178218,0.41190252,34842706
0.6055083,0.71157026,0.6699979,0.664614,34842768
0.31803963,0.73917115,0.47471127,0.49963367,34862128
0.2468828,0.43716133,0.29959002,0.3014216,34862308
0.14543755,0.41602334,0.182152,0.20299879,34862656
0.09268895,0.1183906,0.10290493,0.103727125,34862890
0.14604561,0.3345656,0.2210953,0.21976091,34882040
0.8125837,0.8547401,0.83328944,0.83414197,34882144
0.3847998,0.622122,0.52915454,0.5228221,34882166
0.28536466,0.7108563,0.34337917,0.4042047,34882360
0.342339,0.474952,0.43290442,0.42666584,34882536
0.12460064,0.25874713,0.15554933,0.16126867,34882608
0.3293869,0.6241369,0.4023467,0.41547772,34883350
0.17141642,0.3369105,0.21635514,0.21843621,34902136
0.038109757,0.11206177,0.06258183,0.06476847,34902510
0.67267483,0.8589361,0.7598896,0.76487225,34902532
0.10566968,0.22360584,0.15666819,0.15583411,34902604
0.12140016,0.24650216,0.16998327,0.17184086,34922054
0.23780355,0.37817082,0.29259178,0.29622775,34922116
0.7191781,0.94079316,0.88820636,0.87765795,34922156
0.17598653,0.6951584,0.32041442,0.33803132,34922674
0.5152248,0.79545873,0.58848614,0.6140908,34922776
0.7167659,0.903925,0.89197904,0.88523793,34922866
0.10076517,0.21041347,0.119820036,0.124575846,34922890
0.7140966,0.8190004,0.76663995,0.7697982,34922938
0.21853107,0.3326075,0.24105333,0.24365407,34922974
0.42105263,0.54213756,0.4841424,0.47982624,34941988
0.058064517,0.14930992,0.09241587,0.09480428,34942070
0.45229426,0.88082904,0.8463405,0.8120559,34942100
0.67971724,0.86390406,0.8195422,0.8132328,34942160
0.19193234,0.31903586,0.24427359,0.2461154,34942546
0.7256302,0.8310696,0.74952155,0.75425184,34942744
0.7112769,0.8972669,0.8522372,0.8449903,34942784
0.17064698,0.48738304,0.28429604,0.28669244,34962128
0.66641366,0.9369899,0.92573357,0.9128607,34962146
0.05875642,0.14965189,0.09685959,0.09907433,34962650
0.39663815,0.7192825,0.45501065,0.46734878,34962776
0.8001466,0.8960516,0.86912245,0.86505246,34962848
0.12844703,0.25787964,0.15658565,0.16069815,34982150
0.27333334,0.649569,0.2917418,0.3295905,34982298
0.1737913,0.43631753,0.21055695,0.21902391,34982356
0.15051903,0.20277078,0.16108546,0.16219142,34982564
0.40865266,0.5809822,0.47801048,0.48373842,34982618
0.6512681,0.6982718,0.6714319,0.67233264,34982708
0.30389223,0.41256902,0.348861,0.35020858,34982730
0.19868827,0.23050703,0.21409382,0.21428181,34982748
0.6033214,0.65824443,0.62372947,0.6257245,34982780
0.2565104,0.7316342,0.28057086,0.3128152,34982816
0.23074101,0.7929971,0.66233766,0.58877635,34983770
0.23705867,0.31536388,0.2586852,0.2603126,35002134
0.27408794,0.458987,0.34384727,0.34791186,35002164
0.20605113,0.29125196,0.23716381,0.2407808,35002620
0.18736047,0.3835951,0.24175584,0.24505709,35002800
0.1764706,0.42307693,0.22017527,0.23290345,35021986
0.0783858,0.24266264,0.15535331,0.14592679,35022090
0.80088806,0.8930481,0.88732976,0.8783913,35022120
0.17830883,0.2461583,0.22784431,0.22365904,35022328
0.33308354,0.698029,0.6340524,0.60856575,35022552
0.17862466,0.39491233,0.22347409,0.23979448,35022670
0.25405577,0.3471201,0.30153966,0.3008077,35042052
0.4884051,0.86119115,0.826533,0.79310465,35042124
0.39301,0.46775287,0.42026708,0.42329672,35042530
0.4727044,0.7855057,0.7374075,0.7297618,35042650
0.44660994,0.679868,0.49738523,0.5024976,35042686
0.66414315,0.8229148,0.7988317,0.78099346,35042938
0.115852445,0.17795919,0.13427925,0.13542335,35062076
0.6886593,0.75821453,0.71082747,0.71636003,35062482
0.21134421,0.42998353,0.24764891,0.25472665,35062540
0.13932584,0.2964483,0.22918835,0.22476153,35062630
0.14477663,0.1667614,0.15237989,0.15245387,35062752
0.7542553,0.8428614,0.8265091,0.8172014,35082276
0.0,0.27353436,0.0870356,0.106472775,35082550
0.25262576,0.5157428,0.28125,0.29354167,35082586
0.1273373,0.1454565,0.13538429,0.13512711,35082748
0.34121016,0.40102214,0.36743864,0.36825836,35082780
0.16608846,0.38197425,0.21497168,0.22459,35102566
0.07685864,0.8223316,0.09172355,0.16629994,35122286
0.0,0.0022522523,0.00080131984,0.00086441665,35122550
0.36986697,0.4880546,0.42385378,0.42329106,35122618
0.17548662,0.42043796,0.20893395,0.21807447,35122628
0.7055815,0.7635617,0.7489196,0.74816805,35122772
0.5748671,0.7437969,0.7024137,0.6862693,35122838
0.24756455,0.5005712,0.26132405,0.2685057,35122964
0.4442344,0.7124818,0.50658274,0.52362597,34802690
0.3494898,0.4787355,0.3759264,0.38979903,34842616
0.5170963,0.9239258,0.8931847,0.87872803,34902366
0.11592974,0.4667171,0.14173073,0.16144088,34922668
0.14938398,0.3533058,0.23318514,0.23771387,34982568
0.4828747,0.6752174,0.61349976,0.6122302,35022162
0.69166416,0.83854496,0.7523148,0.7527592,35062882
0.18057784,0.6376391,0.28869236,0.33584046,35142092
0.0,0.12485504,0.04645563,0.049460605,35142542
,,,,35142578
0.20454136,0.8684377,0.8299576,0.8012643,35162140
0.34386554,0.3987688,0.37632275,0.37601134,35162334
0.5120424,0.6866417,0.6078125,0.6061862,35162352
0.37579617,0.4937107,0.40844455,0.41391745,35162446
0.3488605,0.49905837,0.38828337,0.3976353,35162590
0.22713657,0.45842054,0.28723782,0.28601864,35162680
0.34759808,0.6395686,0.45314863,0.46098262,35162698
0.2806297,0.7420283,0.35528255,0.41165528,35163184
0.779803,0.889038,0.8500364,0.845208,35182124
0.26182154,0.3469273,0.28670818,0.28791708,35182674
0.5588659,0.8006479,0.69453454,0.69785553,35202144
0.0,0.30665308,0.06265336,0.07895353,35202306
0.34000668,0.67330337,0.4047558,0.43273878,35202360
0.72341835,0.80383664,0.78700304,0.7843167,35202804
0.3155416,0.39786667,0.3336867,0.33744916,35202882
0.44456702,0.5228395,0.4682001,0.47329178,35202922
0.47720176,0.530567,0.51366633,0.5108864,35222052
0.5308173,0.6957972,0.6669869,0.66018176,35222098
0.38064516,0.57605594,0.42155525,0.43084598,35222638
0.22955145,0.89722115,0.86881304,0.7437555,35222782
0.57240087,0.7570569,0.6830951,0.67429936,35222790
0.22258916,0.3374671,0.30346233,0.30336046,35222880
0.19477654,0.7156398,0.20904978,0.2467586,35222920
0.47362012,0.6150054,0.5280217,0.531259,35222956
0.52380955,0.8244721,0.60867083,0.6266765,35223718
0.065406315,0.3044745,0.08051378,0.0959645,35242302
0.5505669,0.61531913,0.5975139,0.5960263,35242554
0.40050378,0.8267223,0.5444414,0.5668098,35242684
0.8539205,0.8755365,0.8633014,0.86369544,35243800
0.16867681,0.28493366,0.20683388,0.21671396,35262046
0.4810401,0.7609682,0.6363636,0.6452232,35262100
0.3016775,0.3618924,0.33416632,0.33538154,35262316
0.34137008,0.46812293,0.38901004,0.3892633,35262456
0.50385207,0.81356657,0.6249439,0.6397704,35282092
0.5478645,0.7028348,0.6119085,0.61590433,35282120
0.19116321,0.35244232,0.25519666,0.25946772,35282296
0.4288317,0.677772,0.4763799,0.482269,35282704
0.28174406,0.57411957,0.48526746,0.4738232,35302114
0.11525258,0.27849635,0.15810607,0.16092797,35302442
0.7245902,0.85286623,0.7998629,0.8000848,35302960
0.8279798,0.89788824,0.87445176,0.8737333,35303666
0.21175373,0.44264987,0.24581145,0.25539398,35303672
0.7239656,0.88744813,0.77056646,0.77650803,35303690
0.24268314,0.64114606,0.27840152,0.32784685,35322542
0.17348066,0.5424275,0.2573951,0.2817336,35322614
0.55369985,0.6924894,0.614363,0.6122066,35342162
0.21542194,0.33793104,0.3033854,0.2964999,35342172
0.30229592,0.70968527,0.35139886,0.41975757,35342334
0.086548805,0.17280623,0.111997634,0.11179752,35342348
0.3770559,0.46561885,0.43188655,0.42876932,35342564
0.2396814,0.42165244,0.30950072,0.3144616,35342860
0.7060703,0.76262695,0.74054205,0.7396592,35343680
0.5908142,0.8856522,0.7868987,0.7714985,35362314
0.20409998,0.4535373,0.22256938,0.22887428,35362530
0.42687073,0.7228145,0.59846574,0.5959417,35382324
0.32385466,0.4863852,0.41721234,0.4179837,35382360
0.41164154,0.5853752,0.4422245,0.44621342,35382454
0.26832017,0.80750567,0.78187406,0.74768853,35382516
0.7222964,0.8038287,0.77462405,0.7682624,35382588
0.7507523,0.84935534,0.83361065,0.83070624,35382936
0.22228904,0.34807092,0.2434128,0.24570942,35383678
0.12849873,0.20278873,0.17345022,0.17341064,35402092
0.09373203,0.82255167,0.75712574,0.63182175,35402308
0.23172414,0.77259034,0.2918193,0.35775357,35402322
0.58612204,0.8304318,0.6494667,0.6536401,35402344
0.7203343,0.8978289,0.87009066,0.86471343,35402614
0.47826087,0.6007641,0.50409836,0.51003337,35402728
0.24455304,0.58768475,0.29191685,0.30711728,35402938
0.20143516,0.67755485,0.22052345,0.2585172,35422288
0.26543555,0.49636364,0.35263956,0.35678425,35422446
0.4120195,0.60201794,0.48150223,0.48627684,35422752
0.5138756,0.7925523,0.6742497,0.6814792,35423908
0.76686853,0.8932082,0.8672799,0.8595668,35442118
0.47456878,0.6639917,0.64102566,0.6297929,35442124
0.4755245,0.8588549,0.71956855,0.7111749,35442582
0.3925407,0.47609776,0.43885323,0.44083583,35442600
0.15413254,0.4489089,0.23443878,0.25034535,35442636
0.21348314,0.7997978,0.37053555,0.4610775,35442694
0.22243445,0.3765072,0.33209032,0.32295385,35462080
0.44034708,0.64285713,0.61636364,0.6023552,35462116
0.33854437,0.588896,0.39602697,0.41894287,35462290
0.59586513,0.8187955,0.7377826,0.73089844,35462350
0.4959407,0.77353644,0.7125506,0.7023661,35462542
0.23003195,0.4669412,0.26343066,0.27918193,35462962
0.14551805,0.17374255,0.15773956,0.15770134,35482124
0.21748143,0.44756335,0.2311743,0.23745416,35482352
0.38522953,0.4805687,0.43608654,0.43778083,35482460
0.6153532,0.83261234,0.8188117,0.81309885,35482708
0.24504547,0.42407024,0.3411022,0.3400693,35482748
0.3882215,0.49483472,0.44606972,0.44395682,35482790
0.23392858,0.49117467,0.31394938,0.3193354,35482964
0.19725284,0.36667243,0.23214567,0.23724093,35502098
0.7385872,0.8352074,0.795567,0.7979933,35502596
0.08372747,0.41240603,0.10117238,0.107721575,35522294
0.60510117,0.7522278,0.68751335,0.6865774,35522420
0.15671082,0.31576076,0.25248027,0.25550663,35522626
0.21466993,0.4314281,0.25830472,0.2601487,35522672
0.71722364,0.88679993,0.8260783,0.8163167,35522766
0.8380917,0.9359317,0.91829944,0.91723984,35522802
0.74458116,0.85718006,0.83381087,0.82686335,35522856
0.21921098,0.34190747,0.25264654,0.2580113,35522964
0.29631695,0.6415448,0.5552714,0.51690805,35542080
0.34859812,0.46291867,0.4039409,0.4044912,35162604
0.27405602,0.38679528,0.34971336,0.34736654,35202310
0.33893353,0.6080922,0.43738496,0.45065066,35222602
0.46524733,0.5999096,0.5209908,0.5228984,35243764
0.21334587,0.43520066,0.26663506,0.2715604,35282080
0.3194681,0.42112222,0.3780466,0.37595114,35542602
0.28806135,0.4390294,0.42107472,0.41568857,35562112
0.5711472,0.72600096,0.64465725,0.6423367,35562300
0.42229456,0.556797,0.49606487,0.49162745,35562342
0.33395815,0.45464984,0.40950948,0.40275618,35562364
0.096849024,0.2245788,0.11373648,0.115272194,35562378
0.09722637,0.1668574,0.13180122,0.13163213,35562382
0.205541,0.32842687,0.25403225,0.25688246,35562570
0.23495081,0.42491898,0.3406818,0.33543158,35562612
0.1606676,0.40739176,0.30742967,0.28974578,35562688
0.52242476,0.8831379,0.7258136,0.72800624,35562756
0.27467352,0.7751991,0.57100374,0.55017203,35582116
0.14302303,0.50759655,0.21193336,0.27004984,35582566
0.26318607,0.33019608,0.28620782,0.2870044,35582584
0.544543,0.8181818,0.6789415,0.6702637,35582728
0.2545735,0.60237247,0.3469503,0.33847862,35582934
0.39212495,0.6817069,0.5225718,0.5397662,35583190
0.18515152,0.2618164,0.21355204,0.2155632,35602536
0.0,0.053540956,0.012161236,0.016698655,35602594
0.6983574,0.7939042,0.7368178,0.7376894,35602810
0.14996989,0.18211994,0.16310641,0.16337815,35602950
0.12969925,0.31244707,0.22787371,0.22177297,35602968
0.37326437,0.5734954,0.44007155,0.44240233,35622096
0.3630355,0.59440905,0.409445,0.4341541,35622312
0.2884097,0.5470738,0.40453535,0.402625,35622352
0.19094978,0.447286,0.2186479,0.23628096,35622370
,,,,35622384
0.11431624,0.27178153,0.1898844,0.18461674,35622640
0.6680567,0.8762483,0.72862697,0.73374045,35642110
0.08435916,0.27981108,0.14558026,0.14736797,35642116
0.25088897,0.35224003,0.29361606,0.29703355,35642368
0.12824643,0.16539763,0.14450154,0.14388737,35642674
0.0,0.11882569,0.04013567,0.04550753,35642746
0.12294916,0.3219458,0.14989445,0.15939394,35642830
0.17811069,0.3757528,0.20722951,0.21230125,35642962
0.26615876,0.43252033,0.34705546,0.35111734,35662046
0.43870014,0.6737618,0.53831196,0.5483365,35662276
0.29383886,0.70150065,0.3379897,0.3711366,35662348
0.21613073,0.48013064,0.3687874,0.35454896,35662412
0.46250308,0.6859789,0.581612,0.58070135,35662424
0.38284475,0.49176845,0.42736664,0.42925286,35662430
0.21369451,0.6902871,0.26444444,0.27502894,35662438
0.6952293,0.8916633,0.87584233,0.8629009,35662582
0.36944634,0.703769,0.53815037,0.55007154,35662600
0.19806764,0.39592275,0.2278339,0.23942634,35662604
0.19139466,0.3206202,0.23841846,0.23812518,35662682
0.12659794,0.18611987,0.1618352,0.16110632,35662694
0.5518976,0.80616105,0.6423222,0.66368556,35662844
0.20232506,0.3220671,0.28402948,0.28075728,35662910
0.67433625,0.9946381,0.86934674,0.86462677,35682092
0.24218124,0.37724552,0.27980435,0.27866614,35682434
0.4527885,0.54241514,0.4685433,0.47507066,35682506
0.043590907,0.116657905,0.061202034,0.06398941,35682740
0.5966268,0.8190855,0.7653837,0.7623176,35702280
0.7422744,0.86256456,0.8219697,0.81898856,35702320
0.41744626,0.48645023,0.45082873,0.45238706,35702456
0.30934843,0.48543155,0.3550951,0.36807376,35702518
0.6728825,0.79383546,0.7565107,0.75369453,35702590
0.47252154,0.6818309,0.52859044,0.53640294,35702806
0.12705784,0.23545115,0.16412213,0.1653172,35702824
0.19268477,0.21972416,0.20756269,0.20712073,35703144
0.31685168,0.54700255,0.34820354,0.35500824,35722404
0.5085477,0.71760625,0.61716855,0.617631,35742112
0.15737452,0.27857283,0.18448566,0.1906554,35742120
0.16693856,0.2181911,0.19618027,0.19684148,35742130
0.20581818,0.67112595,0.26394242,0.29881868,35742144
0.3520249,0.42551675,0.3904518,0.39185062,35742426
0.4468215,0.72444695,0.52726126,0.53052545,35742580
0.13800539,0.19675797,0.1470095,0.15089276,35742678
0.3247925,0.6431568,0.3655573,0.3687605,35742760
0.1399699,0.27448115,0.1739246,0.17717434,35742828
0.48739192,0.5143827,0.50223494,0.5018084,35743236
0.1535419,0.22464986,0.18762015,0.18725793,35762124
0.4248654,0.7473822,0.5482815,0.55251956,35762332
0.62922466,0.8571067,0.82481015,0.82329565,35762368
0.3402367,0.49257016,0.4098269,0.4103169,35762728
0.15885133,0.3002893,0.17724495,0.1894418,35762908
0.19935496,0.43076137,0.232014,0.24224368,35762938
0.17203595,0.29030743,0.19628339,0.20064948,35762944
0.13035439,0.7688488,0.1677289,0.20677045,35782284
0.16395588,0.80650914,0.20560932,0.26754498,35782374
0.39973992,0.54478145,0.47750363,0.4781287,35782450
0.25427642,0.29171175,0.27585095,0.27576914,35783620
0.71159726,0.90975386,0.8782372,0.8577585,35783656
0.1257464,0.73659676,0.44024515,0.42118284,35802082
0.111618005,0.24877223,0.21603915,0.2033868,35802100
0.1133445,0.2807786,0.13648649,0.14169559,35802352
0.16604708,0.27513686,0.1820122,0.18376572,35802690
0.20008442,0.32258064,0.2121477,0.22608837,35822116
0.38299075,0.50826544,0.4823583,0.478904,35822512
0.19215903,0.29424462,0.22843976,0.2316063,35822704
0.18290384,0.34147617,0.23815867,0.2378092,35842082
0.15581204,0.43496045,0.19396627,0.20143461,35842124
0.7024262,0.8719496,0.79674006,0.79049903,35842330
0.7110081,0.79304385,0.7552931,0.75607044,35842448
0.14704193,0.5813692,0.19671202,0.22307962,35842694
0.44559819,0.6910256,0.6169483,0.6113068,35842712
0.34452528,0.3721955,0.352459,0.35273218,35843492
0.19068056,0.28146452,0.21778184,0.21993496,35862116
0.13451368,0.30007282,0.15186246,0.16653237,35862368
0.14280689,0.20120914,0.15518491,0.15564276,35862920
0.19376855,0.4140595,0.29917356,0.31037143,35882060
0.6543807,0.862013,0.7994817,0.7930977,35882356
0.13785347,0.46505642,0.16027595,0.17508617,35882514
0.116013974,0.14255014,0.12880987,0.12943383,35882622
0.07749175,0.17453995,0.10782389,0.11445782,35882698
0.4476302,0.8948711,0.59961545,0.62836295,35882802
0.14851485,0.19689566,0.16661735,0.16814898,35883382
0.20919974,0.7105809,0.23032995,0.2838132,35902440
0.84099805,0.90839076,0.8863346,0.88449526,35903250
0.29313314,0.5412017,0.45560345,0.45587707,35903466
0.34478977,0.43263966,0.40856612,0.40532547,35922102
0.20085572,0.38018844,0.23371825,0.24440436,35922130
0.66076946,0.7941578,0.74569684,0.7451398,35922382
0.47370797,0.6348651,0.5671181,0.5620993,35922426
0.0,0.46955344,0.075844,0.11967495,35922706
0.3363029,0.76139015,0.5903152,0.57358867,35922918
0.1449396,0.36035812,0.15920506,0.163549,35922922
0.74635684,0.8627342,0.8114225,0.8087369,35602122
0.1179402,0.27794462,0.18359733,0.18956034,35622658
0.20146836,0.33829835,0.22821939,0.23315553,35662118
0.17613311,0.32517007,0.19425112,0.2038277,35662820
0.24545051,0.43515238,0.34408605,0.3405726,35762092
0.16685456,0.3566334,0.20640564,0.2100707,35862110
0.0,0.00979779,0.0033606556,0.00375796,35942062
0.18567574,0.5081056,0.24820232,0.2552239,35942278
0.26740313,0.6101607,0.32599238,0.32935116,35942308
0.39125684,0.57697845,0.4442438,0.45269498,35942542
0.8164826,0.88065845,0.8520527,0.8519625,35942566
0.4877551,0.72951365,0.62091804,0.61991763,35942848
0.22590418,0.60072845,0.25042194,0.26950404,35942934
0.83398134,0.8792287,0.86929476,0.867886,35962590
0.5943682,0.82892513,0.7973783,0.7857697,35962788
0.45947576,0.7016949,0.60175693,0.60362256,35982096
0.18838897,0.2760554,0.1986688,0.20360428,35982118
0.041936714,0.1713293,0.10796951,0.10678136,35982132
0.1919148,0.37166843,0.29718795,0.28679296,35982384
0.80459183,0.864899,0.84751934,0.8451916,35982532
0.25066587,0.7043344,0.37674206,0.4032953,35982712
0.19357195,0.2731302,0.24511479,0.2360262,36002116
0.12440646,0.20280297,0.1576169,0.16069375,36002120
0.18256348,0.5705749,0.28911528,0.3054194,36002326
0.28527176,0.37430167,0.3354934,0.33350033,36022114
0.18979366,0.44430846,0.3780802,0.35947502,36022316
0.30804527,0.39388436,0.34567714,0.34703454,36022766
0.15498939,0.37664697,0.17056343,0.17395835,36022838
0.17536765,0.46228835,0.25774878,0.26013714,36042102
,,,,36062060
0.11620452,0.2859181,0.18220042,0.18327911,36062122
0.25325325,0.6668876,0.35874897,0.36931464,36062626
0.6746747,0.7991713,0.70562345,0.71777403,36062788
0.14946963,0.35624012,0.21542804,0.22411506,36063338
0.12056168,0.20465524,0.15555556,0.15895513,36063410
0.17813157,0.41452345,0.200063,0.21141168,36082602
0.4417344,0.6716631,0.51320183,0.5197648,36102360
0.75775,0.9030911,0.8777319,0.8675944,36122332
0.32226288,0.45950755,0.37531137,0.37359378,36123358
0.19904,0.2413546,0.21388055,0.21555927,36142108
0.27425987,0.7301775,0.3157339,0.35591027,36142378
0.8118014,0.87565184,0.8471941,0.84484625,36142410
0.19467787,0.39358258,0.20811875,0.21711224,36142842
0.15404256,0.7106518,0.62666667,0.5978587,36143346
0.1740519,0.6085841,0.18560822,0.19400136,36143494
0.05102395,0.06396901,0.05705134,0.057385597,36162060
